Month,Total number of employees,Number of employees that left,Run
88,483,10,58
89,475,6,58
90,473,3,58
91,470,5,58
92,465,2,58
93,469,12,58
94,478,2,58
95,480,6,58
96,478,6,58
97,477,4,58
98,478,2,58
99,478,2,58
100,476,7,58
101,473,6,58
102,473,7,58
103,472,6,58
104,470,3,58
105,472,2,58
106,472,5,58
107,467,3,58
108,464,3,58
109,461,9,58
110,452,4,58
111,450,8,58
112,443,6,58
113,448,9,58
114,447,9,58
115,455,11,58
116,452,7,58
117,452,8,58
118,453,3,58
119,452,4,58
120,450,10,58
0,421,9,59
1,426,7,59
2,419,7,59
3,412,12,59
4,415,12,59
5,414,6,59
6,414,6,59
7,412,4,59
8,412,5,59
9,414,6,59
10,412,5,59
11,413,6,59
12,410,6,59
13,434,3,59
14,431,3,59
15,438,8,59
16,436,6,59
17,449,6,59
18,452,3,59
19,452,5,59
20,453,10,59
21,445,6,59
22,439,10,59
23,441,12,59
24,460,4,59
25,458,14,59
26,444,6,59
27,444,9,59
28,441,6,59
29,440,13,59
30,435,4,59
31,437,10,59
32,436,7,59
33,436,3,59
34,454,2,59
35,455,6,59
36,466,9,59
37,457,2,59
38,459,7,59
39,458,3,59
40,455,13,59
41,467,10,59
42,469,12,59
43,476,8,59
44,477,3,59
45,480,10,59
46,472,6,59
47,471,5,59
48,466,5,59
49,461,5,59
50,456,2,59
51,458,6,59
52,476,3,59
53,477,4,59
54,475,6,59
55,473,5,59
56,473,5,59
57,474,7,59
58,470,0,59
59,470,2,59
60,468,12,59
61,456,4,59
62,452,1,59
63,451,6,59
64,449,8,59
65,441,5,59
66,453,4,59
67,449,4,59
68,455,5,59
69,454,7,59
70,452,2,59
71,453,4,59
72,458,4,59
73,472,1,59
74,475,2,59
75,476,5,59
76,476,1,59
77,475,4,59
78,471,8,59
79,488,8,59
80,488,9,59
81,479,10,59
82,469,14,59
83,455,9,59
84,474,4,59
85,470,6,59
86,485,5,59
87,484,6,59
88,478,3,59
89,475,8,59
90,467,5,59
91,462,8,59
92,454,7,59
93,452,8,59
94,450,6,59
95,449,6,59
96,448,6,59
97,442,6,59
98,439,5,59
99,442,7,59
100,455,7,59
101,471,4,59
102,471,8,59
103,463,3,59
104,460,7,59
105,453,1,59
106,452,7,59
107,446,7,59
108,449,6,59
109,450,12,59
110,447,6,59
111,452,0,59
112,472,2,59
113,470,2,59
114,470,6,59
115,467,9,59
116,458,8,59
117,469,7,59
118,468,5,59
119,463,8,59
120,455,10,59
0,416,9,60
1,415,6,60
2,416,5,60
3,417,6,60
4,418,5,60
5,417,2,60
6,419,9,60
7,414,9,60
8,405,5,60
9,424,5,60
10,424,3,60
11,425,4,60
12,428,3,60
13,428,6,60
14,426,4,60
15,426,4,60
16,444,5,60
17,458,7,60
18,456,2,60
19,456,7,60
20,449,6,60
21,443,7,60
22,444,10,60
23,442,6,60
24,449,3,60
25,448,6,60
26,443,6,60
27,437,4,60
28,458,3,60
29,455,3,60
30,452,5,60
31,448,5,60
32,443,6,60
33,437,8,60
34,429,5,60
35,442,12,60
36,440,9,60
37,431,8,60
38,445,23,60
39,429,8,60
40,424,12,60
41,412,12,60
42,414,12,60
43,409,6,60
44,409,10,60
45,408,10,60
46,424,4,60
47,429,4,60
48,427,5,60
49,444,5,60
50,441,4,60
51,440,8,60
52,437,6,60
53,436,6,60
54,435,7,60
55,432,4,60
56,428,11,60
57,423,5,60
58,418,6,60
59,412,8,60
60,411,10,60
61,409,7,60
62,428,9,60
63,427,8,60
64,427,7,60
65,426,11,60
66,419,7,60
67,438,4,60
68,438,6,60
69,438,9,60
70,429,7,60
71,427,8,60
72,426,6,60
73,426,7,60
74,432,4,60
75,434,3,60
76,436,8,60
77,440,5,60
78,441,6,60
79,440,3,60
80,466,2,60
81,469,4,60
82,467,5,60
83,466,8,60
84,462,1,60
85,462,6,60
86,472,3,60
87,473,7,60
88,472,5,60
89,468,1,60
90,467,3,60
91,464,4,60
92,460,13,60
93,456,3,60
94,453,8,60
95,464,5,60
96,464,6,60
97,463,6,60
98,458,4,60
99,454,3,60
100,451,6,60
101,450,8,60
102,461,3,60
103,462,7,60
104,458,16,60
105,456,6,60
106,454,8,60
107,463,5,60
108,474,6,60
109,472,8,60
110,473,6,60
111,471,5,60
112,473,10,60
113,470,4,60
114,466,6,60
115,462,1,60
116,461,5,60
117,456,3,60
118,453,7,60
119,446,6,60
120,448,3,60
0,461,4,61
1,457,13,61
2,450,9,61
3,441,5,61
4,436,3,61
5,439,4,61
6,438,10,61
7,438,7,61
8,437,3,61
9,448,5,61
10,451,4,61
11,447,6,61
12,441,7,61
13,440,4,61
14,440,2,61
15,441,4,61
16,457,6,61
17,453,1,61
18,454,6,61
19,455,3,61
20,457,4,61
21,457,6,61
22,460,4,61
23,460,0,61
24,461,1,61
25,461,6,61
26,460,2,61
27,463,4,61
28,464,3,61
29,465,5,61
30,460,5,61
31,455,6,61
32,449,5,61
33,464,3,61
34,461,6,61
35,455,9,61
36,453,2,61
37,451,3,61
38,468,4,61
39,464,8,61
40,472,7,61
41,465,7,61
42,463,4,61
43,465,6,61
44,461,4,61
45,462,7,61
46,455,8,61
47,450,3,61
48,461,5,61
49,460,3,61
50,459,7,61
51,482,5,61
52,480,5,61
53,481,6,61
54,482,4,61
55,485,5,61
56,486,3,61
57,498,3,61
58,502,2,61
59,500,5,61
60,499,6,61
61,500,3,61
62,500,2,61
63,499,2,61
64,497,3,61
65,494,2,61
66,492,7,61
67,485,7,61
68,496,8,61
69,499,3,61
70,497,6,61
71,491,7,61
72,484,7,61
73,477,5,61
74,487,7,61
75,486,10,61
76,480,5,61
77,481,8,61
78,481,7,61
79,474,7,61
80,470,3,61
81,467,12,61
82,458,2,61
83,456,3,61
84,457,5,61
85,454,6,61
86,457,8,61
87,450,6,61
88,444,5,61
89,439,7,61
90,433,9,61
91,424,11,61
92,432,6,61
93,426,5,61
94,429,8,61
95,421,9,61
96,414,13,61
97,408,13,61
98,395,11,61
99,384,13,61
100,402,12,61
101,399,11,61
102,397,9,61
103,412,11,61
104,428,6,61
105,425,6,61
106,419,5,61
107,420,11,61
108,428,11,61
109,425,8,61
110,422,8,61
111,443,4,61
112,458,7,61
113,451,6,61
114,451,4,61
115,449,7,61
116,442,8,61
117,434,12,61
118,423,18,61
119,417,8,61
120,417,6,61
0,454,5,62
1,449,11,62
2,451,6,62
3,468,2,62
4,468,6,62
5,462,11,62
6,451,7,62
7,444,8,62
8,455,7,62
9,448,4,62
10,444,10,62
11,451,10,62
12,469,4,62
13,470,6,62
14,468,6,62
15,465,8,62
16,477,1,62
17,476,2,62
18,474,2,62
19,479,2,62
20,477,4,62
21,473,5,62
22,468,4,62
23,464,6,62
24,474,7,62
25,473,6,62
26,475,2,62
27,477,7,62
28,488,2,62
29,488,4,62
30,486,3,62
31,486,6,62
32,491,5,62
33,486,9,62
34,477,9,62
35,468,7,62
36,465,12,62
37,453,5,62
38,476,7,62
39,474,8,62
40,466,10,62
41,474,9,62
42,471,5,62
43,467,6,62
44,464,4,62
45,465,6,62
46,467,6,62
47,464,5,62
48,475,5,62
49,477,8,62
50,474,5,62
51,473,2,62
52,474,1,62
53,474,7,62
54,467,6,62
55,462,10,62
56,454,8,62
57,453,6,62
58,466,5,62
59,461,14,62
60,447,14,62
61,438,14,62
62,434,5,62
63,432,13,62
64,442,12,62
65,438,13,62
66,450,7,62
67,452,9,62
68,450,3,62
69,449,8,62
70,453,9,62
71,452,9,62
72,452,4,62
73,455,6,62
74,455,5,62
75,454,6,62
76,448,7,62
77,445,5,62
78,446,7,62
79,446,9,62
80,461,5,62
81,456,6,62
82,450,8,62
83,444,7,62
84,437,8,62
85,429,8,62
86,421,8,62
87,416,11,62
88,431,12,62
89,424,6,62
90,424,9,62
91,419,16,62
92,421,4,62
93,430,9,62
94,431,5,62
95,431,5,62
96,426,6,62
97,437,3,62
98,434,8,62
99,434,1,62
100,434,6,62
101,432,8,62
102,432,7,62
103,449,5,62
104,454,1,62
105,456,11,62
106,450,5,62
107,450,5,62
108,445,4,62
109,480,13,62
110,467,6,62
111,461,7,62
112,456,5,62
113,451,8,62
114,443,10,62
115,438,9,62
116,435,10,62
117,426,8,62
118,418,6,62
119,414,9,62
120,405,8,62
0,477,3,63
1,492,8,63
2,498,2,63
3,498,8,63
4,496,5,63
5,491,5,63
6,486,9,63
7,477,5,63
8,472,4,63
9,468,15,63
10,453,5,63
11,471,5,63
12,466,7,63
13,459,5,63
14,454,9,63
15,448,5,63
16,455,11,63
17,451,9,63
18,442,12,63
19,442,7,63
20,440,10,63
21,438,2,63
22,456,13,63
23,449,9,63
24,444,3,63
25,441,5,63
26,452,5,63
27,470,9,63
28,468,8,63
29,460,12,63
30,448,3,63
31,445,6,63
32,439,4,63
33,435,11,63
34,436,10,63
35,433,15,63
36,424,4,63
37,423,10,63
38,430,6,63
39,438,3,63
40,439,11,63
41,453,3,63
42,453,8,63
43,449,2,63
44,447,11,63
45,443,2,63
46,441,5,63
47,436,3,63
48,433,3,63
49,451,4,63
50,454,4,63
51,450,8,63
52,442,6,63
53,438,6,63
54,432,8,63
55,437,6,63
56,431,7,63
57,424,10,63
58,436,13,63
59,434,5,63
60,435,8,63
61,438,10,63
62,440,9,63
63,440,5,63
64,438,4,63
65,450,6,63
66,449,2,63
67,452,6,63
68,453,12,63
69,445,4,63
70,441,6,63
71,435,9,63
72,426,12,63
73,426,16,63
74,428,11,63
75,420,13,63
76,420,4,63
77,426,13,63
78,418,7,63
79,436,11,63
80,425,9,63
81,422,17,63
82,415,8,63
83,415,6,63
84,409,15,63
85,409,9,63
86,407,7,63
87,423,13,63
88,428,13,63
89,420,5,63
90,421,8,63
91,437,12,63
92,453,6,63
93,453,7,63
94,452,5,63
95,452,2,63
96,452,5,63
97,449,4,63
98,448,3,63
99,449,5,63
100,444,9,63
101,435,3,63
102,439,6,63
103,437,5,63
104,436,6,63
105,430,7,63
106,423,10,63
107,421,9,63
108,426,5,63
109,438,8,63
110,434,6,63
111,429,8,63
112,424,5,63
113,428,5,63
114,427,8,63
115,429,6,63
116,423,5,63
117,418,10,63
118,431,3,63
119,431,7,63
120,431,5,63
0,435,6,64
1,430,5,64
2,425,9,64
3,416,9,64
4,411,6,64
5,425,11,64
6,422,5,64
7,423,4,64
8,424,8,64
9,424,6,64
10,429,3,64
11,429,6,64
12,429,5,64
13,427,5,64
14,422,2,64
15,427,5,64
16,427,3,64
17,428,3,64
18,432,3,64
19,437,2,64
20,436,1,64
21,453,3,64
22,454,2,64
23,455,2,64
24,459,1,64
25,458,1,64
26,457,3,64
27,454,5,64
28,449,8,64
29,444,5,64
30,443,6,64
31,460,10,64
32,458,5,64
33,456,9,64
34,447,8,64
35,439,5,64
36,437,10,64
37,433,7,64
38,443,7,64
39,436,5,64
40,438,5,64
41,433,5,64
42,428,7,64
43,438,9,64
44,436,4,64
45,434,3,64
46,434,8,64
47,432,5,64
48,435,2,64
49,438,3,64
50,440,4,64
51,438,4,64
52,442,7,64
53,447,8,64
54,439,5,64
55,438,8,64
56,435,4,64
57,432,7,64
58,432,10,64
59,440,11,64
60,441,7,64
61,438,6,64
62,451,4,64
63,452,5,64
64,454,1,64
65,454,6,64
66,448,2,64
67,446,4,64
68,452,4,64
69,448,3,64
70,445,2,64
71,449,3,64
72,449,2,64
73,462,7,64
74,455,5,64
75,450,7,64
76,443,8,64
77,435,6,64
78,429,7,64
79,422,8,64
80,417,16,64
81,415,10,64
82,414,5,64
83,425,6,64
84,440,6,64
85,441,8,64
86,440,3,64
87,441,4,64
88,442,9,64
89,442,5,64
90,442,4,64
91,443,6,64
92,437,7,64
93,437,6,64
94,431,7,64
95,429,8,64
96,428,7,64
97,445,14,64
98,443,8,64
99,440,10,64
100,436,8,64
101,434,13,64
102,424,9,64
103,428,8,64
104,447,5,64
105,449,3,64
106,452,7,64
107,454,9,64
108,454,7,64
109,454,2,64
110,454,3,64
111,451,5,64
112,446,8,64
113,452,8,64
114,446,8,64
115,445,13,64
116,441,6,64
117,457,11,64
118,458,2,64
119,459,10,64
120,454,9,64
0,411,9,65
1,410,5,65
2,410,10,65
3,406,2,65
4,417,4,65
5,431,7,65
6,424,6,65
7,418,5,65
8,419,5,65
9,436,9,65
10,427,2,65
11,452,10,65
12,447,3,65
13,448,7,65
14,443,5,65
15,438,7,65
16,431,3,65
17,439,8,65
18,433,11,65
19,426,4,65
20,439,7,65
21,434,3,65
22,431,1,65
23,430,7,65
24,423,5,65
25,418,12,65
26,421,8,65
27,415,12,65
28,403,11,65
29,422,15,65
30,422,9,65
31,420,12,65
32,408,6,65
33,405,17,65
34,398,11,65
35,397,14,65
36,396,8,65
37,395,8,65
38,393,12,65
39,407,10,65
40,414,7,65
41,407,8,65
42,403,13,65
43,411,17,65
44,401,12,65
45,407,8,65
46,420,10,65
47,421,6,65
48,418,5,65
49,418,2,65
50,446,2,65
51,445,4,65
52,441,7,65
53,434,7,65
54,427,10,65
55,438,10,65
56,428,6,65
57,446,7,65
58,441,7,65
59,438,9,65
60,434,5,65
61,452,3,65
62,453,4,65
63,449,10,65
64,439,3,65
65,436,14,65
66,430,11,65
67,420,10,65
68,415,8,65
69,436,7,65
70,436,6,65
71,435,6,65
72,429,7,65
73,428,5,65
74,423,5,65
75,418,4,65
76,414,9,65
77,409,2,65
78,407,4,65
79,407,6,65
80,425,11,65
81,437,3,65
82,439,4,65
83,435,5,65
84,430,7,65
85,424,12,65
86,420,9,65
87,417,7,65
88,426,10,65
89,426,12,65
90,422,9,65
91,437,4,65
92,437,3,65
93,438,9,65
94,433,5,65
95,435,5,65
96,437,7,65
97,434,2,65
98,451,7,65
99,451,3,65
100,448,3,65
101,445,5,65
102,450,7,65
103,453,5,65
104,465,8,65
105,464,3,65
106,464,1,65
107,464,3,65
108,461,4,65
109,457,4,65
110,453,1,65
111,457,7,65
112,464,6,65
113,461,6,65
114,456,4,65
115,452,3,65
116,449,8,65
117,441,9,65
118,439,12,65
119,439,11,65
120,435,10,65
0,415,11,66
1,414,9,66
2,434,6,66
3,429,9,66
4,431,6,66
5,425,8,66
6,435,6,66
7,429,5,66
8,424,8,66
9,416,11,66
10,405,6,66
11,403,7,66
12,407,12,66
13,395,8,66
14,389,9,66
15,381,6,66
16,381,5,66
17,385,4,66
18,396,7,66
19,413,4,66
20,430,6,66
21,430,3,66
22,427,4,66
23,438,4,66
24,439,2,66
25,445,5,66
26,443,4,66
27,444,4,66
28,440,9,66
29,450,7,66
30,448,7,66
31,447,7,66
32,451,8,66
33,445,9,66
34,440,3,66
35,438,5,66
36,438,4,66
37,442,3,66
38,440,5,66
39,442,6,66
40,443,2,66
41,446,4,66
42,445,2,66
43,447,6,66
44,441,5,66
45,441,5,66
46,441,4,66
47,437,4,66
48,453,10,66
49,461,4,66
50,457,5,66
51,452,6,66
52,448,6,66
53,450,8,66
54,446,8,66
55,438,6,66
56,432,11,66
57,423,6,66
58,425,7,66
59,441,6,66
60,437,4,66
61,449,5,66
62,445,6,66
63,446,5,66
64,454,3,66
65,451,9,66
66,470,7,66
67,483,2,66
68,483,5,66
69,478,8,66
70,471,7,66
71,471,4,66
72,467,6,66
73,461,2,66
74,461,2,66
75,459,8,66
76,454,5,66
77,451,3,66
78,449,2,66
79,447,3,66
80,445,7,66
81,459,7,66
82,467,6,66
83,464,3,66
84,464,2,66
85,464,3,66
86,461,2,66
87,472,7,66
88,471,8,66
89,463,3,66
90,460,5,66
91,459,11,66
92,465,6,66
93,464,4,66
94,479,4,66
95,477,5,66
96,478,4,66
97,480,4,66
98,479,7,66
99,484,6,66
100,483,1,66
101,483,3,66
102,484,3,66
103,489,5,66
104,484,9,66
105,482,2,66
106,480,8,66
107,475,12,66
108,466,3,66
109,476,15,66
110,461,7,66
111,454,5,66
112,466,11,66
113,463,8,66
114,465,2,66
115,472,4,66
116,482,3,66
117,480,3,66
118,479,7,66
119,478,1,66
120,478,5,66
0,433,11,67
1,429,7,67
2,422,10,67
3,416,9,67
4,436,11,67
5,431,4,67
6,447,7,67
7,447,8,67
8,444,6,67
9,453,6,67
10,447,7,67
11,440,6,67
12,434,10,67
13,424,12,67
14,412,12,67
15,403,5,67
16,421,10,67
17,417,12,67
18,410,13,67
19,400,5,67
20,397,8,67
21,399,15,67
22,389,11,67
23,398,6,67
24,411,10,67
25,420,6,67
26,414,13,67
27,410,11,67
28,410,9,67
29,429,3,67
30,429,8,67
31,421,9,67
32,412,9,67
33,403,9,67
34,414,9,67
35,419,6,67
36,421,4,67
37,434,6,67
38,428,9,67
39,431,12,67
40,424,13,67
41,415,9,67
42,406,7,67
43,399,0,67
44,407,5,67
45,405,5,67
46,403,2,67
47,403,4,67
48,406,3,67
49,439,3,67
50,439,6,67
51,437,1,67
52,453,7,67
53,456,5,67
54,451,3,67
55,461,11,67
56,455,8,67
57,450,7,67
58,443,6,67
59,437,10,67
60,427,11,67
61,417,14,67
62,409,14,67
63,410,10,67
64,428,5,67
65,423,10,67
66,413,6,67
67,410,15,67
68,402,13,67
69,405,7,67
70,405,8,67
71,403,10,67
72,399,9,67
73,412,7,67
74,405,8,67
75,409,9,67
76,419,6,67
77,416,10,67
78,409,10,67
79,408,7,67
80,407,4,67
81,408,9,67
82,409,3,67
83,429,5,67
84,427,4,67
85,426,7,67
86,423,6,67
87,417,6,67
88,446,8,67
89,445,3,67
90,453,6,67
91,453,2,67
92,454,3,67
93,455,5,67
94,452,2,67
95,451,3,67
96,448,2,67
97,448,6,67
98,444,7,67
99,437,2,67
100,435,8,67
101,443,6,67
102,440,4,67
103,436,4,67
104,433,7,67
105,434,6,67
106,432,7,67
107,431,8,67
108,442,6,67
109,441,6,67
110,439,6,67
111,446,3,67
112,444,8,67
113,444,6,67
114,438,6,67
115,432,4,67
116,428,6,67
117,422,13,67
118,409,10,67
119,399,15,67
120,426,8,67
0,452,10,68
1,466,5,68
2,467,9,68
3,466,7,68
4,466,4,68
5,466,2,68
6,467,6,68
7,464,8,68
8,456,4,68
9,452,5,68
10,448,10,68
11,439,9,68
12,451,9,68
13,460,10,68
14,473,5,68
15,470,5,68
16,465,8,68
17,457,8,68
18,449,10,68
19,439,4,68
20,437,11,68
21,434,13,68
22,430,9,68
23,425,10,68
24,423,10,68
25,413,6,68
26,416,4,68
27,428,7,68
28,425,3,68
29,422,10,68
30,412,6,68
31,410,7,68
32,431,9,68
33,429,11,68
34,426,5,68
35,427,8,68
36,425,5,68
37,423,5,68
38,457,2,68
39,459,4,68
40,459,8,68
41,451,5,68
42,450,3,68
43,452,8,68
44,453,5,68
45,467,7,68
46,467,4,68
47,463,7,68
48,460,8,68
49,457,10,68
50,453,6,68
51,458,7,68
52,457,7,68
53,450,6,68
54,470,3,68
55,467,4,68
56,463,7,68
57,456,6,68
58,452,12,68
59,471,8,68
60,472,3,68
61,471,3,68
62,469,6,68
63,486,5,68
64,481,3,68
65,478,5,68
66,473,7,68
67,466,7,68
68,459,8,68
69,451,10,68
70,453,6,68
71,459,3,68
72,456,8,68
73,448,7,68
74,441,11,68
75,433,13,68
76,451,4,68
77,451,6,68
78,452,4,68
79,451,6,68
80,450,6,68
81,450,6,68
82,448,5,68
83,447,4,68
84,447,2,68
85,447,7,68
86,445,4,68
87,462,4,68
88,465,6,68
89,464,4,68
90,462,5,68
91,457,5,68
92,453,4,68
93,454,6,68
94,448,4,68
95,448,2,68
96,449,4,68
97,449,5,68
98,471,2,68
99,488,5,68
100,485,2,68
101,485,11,68
102,474,3,68
103,471,4,68
104,467,9,68
105,458,1,68
106,474,7,68
107,472,5,68
108,467,13,68
109,465,13,68
110,458,4,68
111,454,10,68
112,451,6,68
113,449,8,68
114,449,3,68
115,450,6,68
116,455,3,68
117,472,4,68
118,468,7,68
119,461,4,68
120,466,3,68
0,421,6,69
1,420,7,69
2,429,7,69
3,422,12,69
4,427,13,69
5,422,9,69
6,437,9,69
7,430,17,69
8,425,7,69
9,426,6,69
10,420,15,69
11,405,15,69
12,390,13,69
13,420,13,69
14,436,10,69
15,438,10,69
16,434,11,69
17,428,6,69
18,422,16,69
19,408,16,69
20,393,8,69
21,406,9,69
22,400,10,69
23,417,12,69
24,407,10,69
25,431,8,69
26,433,4,69
27,433,8,69
28,439,6,69
29,460,3,69
30,463,10,69
31,459,7,69
32,459,10,69
33,449,4,69
34,446,13,69
35,446,10,69
36,446,8,69
37,449,3,69
38,446,3,69
39,460,5,69
40,457,5,69
41,456,7,69
42,457,7,69
43,457,5,69
44,457,5,69
45,467,6,69
46,462,5,69
47,457,8,69
48,451,3,69
49,448,8,69
50,442,17,69
51,429,6,69
52,454,10,69
53,457,4,69
54,474,6,69
55,471,5,69
56,470,4,69
57,469,5,69
58,473,5,69
59,474,4,69
60,472,5,69
61,472,5,69
62,467,4,69
63,463,8,69
64,455,7,69
65,454,10,69
66,446,5,69
67,445,7,69
68,438,6,69
69,442,7,69
70,435,5,69
71,434,9,69
72,432,6,69
73,430,4,69
74,444,5,69
75,444,4,69
76,445,4,69
77,454,7,69
78,467,1,69
79,473,4,69
80,471,5,69
81,473,3,69
82,474,3,69
83,475,5,69
84,472,2,69
85,470,3,69
86,467,9,69
87,458,10,69
88,463,7,69
89,478,2,69
90,476,4,69
91,472,8,69
92,464,6,69
93,458,4,69
94,455,5,69
95,450,4,69
96,449,3,69
97,446,4,69
98,442,7,69
99,435,6,69
100,429,5,69
101,424,13,69
102,417,10,69
103,430,7,69
104,431,3,69
105,437,10,69
106,443,3,69
107,444,5,69
108,444,6,69
109,443,6,69
110,441,6,69
111,443,2,69
112,444,1,69
113,445,3,69
114,442,5,69
115,437,8,69
116,436,9,69
117,437,8,69
118,430,8,69
119,422,15,69
120,412,6,69
0,414,7,70
1,414,3,70
2,422,6,70
3,436,4,70
4,437,9,70
5,438,5,70
6,447,9,70
7,442,6,70
8,442,5,70
9,460,1,70
10,460,4,70
11,457,3,70
12,454,6,70
13,472,2,70
14,470,7,70
15,463,4,70
16,468,8,70
17,487,5,70
18,488,2,70
19,487,1,70
20,488,5,70
21,497,5,70
22,495,1,70
23,497,5,70
24,492,3,70
25,489,7,70
26,487,2,70
27,485,7,70
28,478,4,70
29,474,5,70
30,469,4,70
31,465,7,70
32,460,3,70
33,463,4,70
34,476,3,70
35,488,3,70
36,486,3,70
37,483,8,70
38,475,6,70
39,469,5,70
40,464,8,70
41,456,7,70
42,477,7,70
43,471,8,70
44,468,5,70
45,474,3,70
46,472,1,70
47,471,6,70
48,465,4,70
49,461,12,70
50,449,9,70
51,455,4,70
52,451,7,70
53,447,10,70
54,443,2,70
55,442,6,70
56,438,12,70
57,435,5,70
58,450,9,70
59,446,5,70
60,465,5,70
61,461,2,70
62,459,4,70
63,460,5,70
64,456,3,70
65,453,7,70
66,446,4,70
67,442,13,70
68,435,9,70
69,433,11,70
70,427,6,70
71,424,9,70
72,426,9,70
73,417,8,70
74,415,4,70
75,411,6,70
76,405,7,70
77,416,19,70
78,407,12,70
79,416,9,70
80,415,5,70
81,430,14,70
82,416,6,70
83,410,7,70
84,403,15,70
85,391,15,70
86,393,11,70
87,390,12,70
88,384,4,70
89,384,11,70
90,384,10,70
91,384,6,70
92,403,5,70
93,436,8,70
94,438,7,70
95,436,3,70
96,438,9,70
97,435,8,70
98,447,5,70
99,448,9,70
100,440,10,70
101,441,7,70
102,445,4,70
103,443,5,70
104,443,7,70
105,436,11,70
106,432,9,70
107,431,9,70
108,422,5,70
109,421,5,70
110,420,9,70
111,419,6,70
112,432,5,70
113,427,9,70
114,434,5,70
115,449,5,70
116,444,3,70
117,441,11,70
118,434,7,70
119,427,8,70
120,447,7,70
0,413,9,71
1,404,9,71
2,398,8,71
3,398,8,71
4,408,14,71
5,403,11,71
6,403,7,71
7,396,7,71
8,407,3,71
9,407,7,71
10,404,8,71
11,397,7,71
12,397,15,71
13,407,9,71
14,407,13,71
15,424,3,71
16,426,7,71
17,427,12,71
18,423,1,71
19,423,5,71
20,418,13,71
21,429,6,71
22,432,6,71
23,434,10,71
24,433,6,71
25,434,7,71
26,427,16,71
27,415,9,71
28,415,10,71
29,405,9,71
30,402,9,71
31,421,18,71
32,418,11,71
33,417,10,71
34,419,4,71
35,438,7,71
36,435,7,71
37,441,9,71
38,435,8,71
39,433,3,71
40,434,5,71
41,441,5,71
42,441,6,71
43,436,6,71
44,432,3,71
45,440,2,71
46,438,4,71
47,447,2,71
48,445,3,71
49,447,7,71
50,442,3,71
51,448,3,71
52,455,0,71
53,456,1,71
54,457,4,71
55,453,5,71
56,469,1,71
57,470,2,71
58,484,2,71
59,483,3,71
60,490,2,71
61,488,1,71
62,490,1,71
63,492,3,71
64,489,6,71
65,488,0,71
66,489,3,71
67,489,4,71
68,490,3,71
69,487,8,71
70,479,3,71
71,476,5,71
72,473,4,71
73,469,8,71
74,461,8,71
75,453,15,71
76,438,15,71
77,440,9,71
78,431,13,71
79,418,11,71
80,414,11,71
81,422,12,71
82,420,9,71
83,416,8,71
84,426,11,71
85,430,4,71
86,426,6,71
87,423,6,71
88,422,7,71
89,420,6,71
90,431,3,71
91,430,5,71
92,429,5,71
93,433,6,71
94,435,9,71
95,426,8,71
96,435,10,71
97,431,7,71
98,428,8,71
99,430,10,71
100,426,8,71
101,425,8,71
102,421,11,71
103,410,6,71
104,411,11,71
105,422,11,71
106,415,6,71
107,409,13,71
108,420,8,71
109,426,5,71
110,425,10,71
111,427,10,71
112,417,8,71
113,409,12,71
114,405,10,71
115,415,7,71
116,424,7,71
117,425,7,71
118,425,9,71
119,421,4,71
120,417,7,71
0,463,10,72
1,458,7,72
2,459,8,72
3,464,7,72
4,464,1,72
5,465,6,72
6,467,5,72
7,465,4,72
8,475,4,72
9,477,3,72
10,480,4,72
11,485,7,72
12,479,5,72
13,474,3,72
14,471,0,72
15,472,2,72
16,502,4,72
17,498,4,72
18,496,4,72
19,496,7,72
20,492,1,72
21,491,8,72
22,484,13,72
23,471,9,72
24,462,6,72
25,456,13,72
26,447,6,72
27,460,8,72
28,455,11,72
29,450,4,72
30,468,5,72
31,467,6,72
32,461,3,72
33,458,7,72
34,470,7,72
35,467,4,72
36,481,5,72
37,476,15,72
38,461,8,72
39,470,7,72
40,466,4,72
41,467,9,72
42,465,10,72
43,455,11,72
44,450,7,72
45,449,11,72
46,450,8,72
47,462,7,72
48,460,9,72
49,457,7,72
50,458,2,72
51,460,6,72
52,458,1,72
53,460,5,72
54,459,3,72
55,459,8,72
56,465,4,72
57,469,4,72
58,473,7,72
59,472,3,72
60,469,0,72
61,471,7,72
62,464,1,72
63,472,6,72
64,473,7,72
65,472,4,72
66,468,5,72
67,463,4,72
68,459,5,72
69,472,7,72
70,467,8,72
71,459,5,72
72,456,7,72
73,450,8,72
74,442,7,72
75,436,9,72
76,427,7,72
77,420,7,72
78,413,12,72
79,403,5,72
80,417,7,72
81,421,3,72
82,427,8,72
83,459,9,72
84,456,1,72
85,459,3,72
86,456,4,72
87,452,9,72
88,450,2,72
89,451,3,72
90,452,3,72
91,467,4,72
92,472,6,72
93,469,4,72
94,465,4,72
95,461,4,72
96,457,11,72
97,446,4,72
98,442,9,72
99,433,7,72
100,433,8,72
101,433,11,72
102,429,6,72
103,441,4,72
104,441,4,72
105,449,3,72
106,468,6,72
107,465,6,72
108,464,2,72
109,462,6,72
110,456,10,72
111,451,7,72
112,449,8,72
113,447,8,72
114,444,6,72
115,450,6,72
116,449,5,72
117,448,9,72
118,445,6,72
119,464,5,72
120,467,3,72
0,430,11,73
1,426,7,73
2,419,10,73
3,409,13,73
4,396,20,73
5,414,16,73
6,409,12,73
7,423,10,73
8,417,7,73
9,410,9,73
10,403,9,73
11,403,5,73
12,404,9,73
13,404,11,73
14,409,6,73
15,404,9,73
16,436,11,73
17,432,7,73
18,432,1,73
19,431,9,73
