Month,Total number of employees,Number of employees that left,Run
78,484,2,58
79,482,3,58
80,483,3,58
81,482,0,58
82,482,0,58
83,482,0,58
84,499,2,58
85,497,1,58
86,496,2,58
87,494,3,58
88,491,1,58
89,490,1,58
90,489,0,58
91,489,5,58
92,484,0,58
93,488,1,58
94,487,1,58
95,487,1,58
96,486,2,58
97,484,1,58
98,495,0,58
99,495,1,58
100,494,0,58
101,494,1,58
102,494,1,58
103,493,0,58
104,493,1,58
105,492,0,58
106,493,0,58
107,493,2,58
108,491,2,58
109,489,0,58
110,489,1,58
111,495,0,58
112,496,1,58
113,495,1,58
114,494,1,58
115,493,0,58
116,493,2,58
117,491,0,58
118,491,2,58
119,504,0,58
120,505,2,58
0,468,1,59
1,467,3,59
2,464,4,59
3,463,2,59
4,464,3,59
5,461,0,59
6,461,7,59
7,454,6,59
8,448,9,59
9,439,8,59
10,431,3,59
11,445,4,59
12,443,3,59
13,442,5,59
14,438,3,59
15,435,0,59
16,450,4,59
17,446,6,59
18,440,2,59
19,438,2,59
20,436,6,59
21,433,0,59
22,433,2,59
23,435,1,59
24,436,2,59
25,437,1,59
26,436,2,59
27,434,2,59
28,433,6,59
29,441,4,59
30,442,3,59
31,442,5,59
32,452,2,59
33,450,6,59
34,449,3,59
35,450,0,59
36,450,0,59
37,450,3,59
38,447,2,59
39,445,7,59
40,438,3,59
41,435,4,59
42,431,4,59
43,442,4,59
44,439,7,59
45,439,5,59
46,434,4,59
47,431,1,59
48,431,6,59
49,428,7,59
50,423,3,59
51,424,4,59
52,420,2,59
53,426,7,59
54,435,4,59
55,433,2,59
56,431,2,59
57,430,4,59
58,460,0,59
59,468,2,59
60,469,2,59
61,469,2,59
62,469,1,59
63,469,2,59
64,483,4,59
65,482,1,59
66,482,0,59
67,482,4,59
68,478,2,59
69,480,7,59
70,478,1,59
71,480,8,59
72,480,7,59
73,491,3,59
74,495,2,59
75,496,2,59
76,494,4,59
77,490,7,59
78,483,5,59
79,478,7,59
80,472,6,59
81,470,3,59
82,468,3,59
83,470,1,59
84,470,0,59
85,492,2,59
86,492,1,59
87,492,1,59
88,491,3,59
89,492,1,59
90,492,1,59
91,493,0,59
92,493,4,59
93,494,2,59
94,494,1,59
95,494,1,59
96,493,2,59
97,491,2,59
98,489,4,59
99,485,4,59
100,486,0,59
101,486,1,59
102,485,2,59
103,483,10,59
104,473,6,59
105,467,9,59
106,458,4,59
107,454,8,59
108,463,6,59
109,461,4,59
110,459,2,59
111,466,4,59
112,462,2,59
113,460,1,59
114,475,1,59
115,474,2,59
116,472,2,59
117,488,3,59
118,488,4,59
119,486,3,59
120,484,0,59
0,412,6,60
1,408,1,60
2,409,4,60
3,411,3,60
4,412,2,60
5,415,3,60
6,415,5,60
7,414,3,60
8,415,3,60
9,414,0,60
10,431,3,60
11,430,6,60
12,448,2,60
13,447,1,60
14,446,2,60
15,446,1,60
16,445,2,60
17,447,4,60
18,446,1,60
19,446,7,60
20,444,2,60
21,445,2,60
22,450,1,60
23,451,3,60
24,448,3,60
25,450,2,60
26,454,2,60
27,452,8,60
28,448,1,60
29,448,4,60
30,444,4,60
31,443,5,60
32,462,7,60
33,464,3,60
34,463,4,60
35,462,3,60
36,460,3,60
37,457,1,60
38,456,2,60
39,454,8,60
40,446,6,60
41,454,3,60
42,454,3,60
43,459,4,60
44,457,2,60
45,455,3,60
46,457,4,60
47,453,6,60
48,447,3,60
49,453,3,60
50,454,3,60
51,463,2,60
52,466,3,60
53,466,4,60
54,465,5,60
55,467,3,60
56,464,4,60
57,460,5,60
58,455,4,60
59,454,2,60
60,458,1,60
61,457,3,60
62,454,5,60
63,449,1,60
64,448,6,60
65,442,6,60
66,436,5,60
67,431,3,60
68,429,10,60
69,426,7,60
70,434,8,60
71,433,4,60
72,434,3,60
73,434,3,60
74,433,1,60
75,434,2,60
76,437,1,60
77,436,1,60
78,435,3,60
79,432,4,60
80,430,5,60
81,425,9,60
82,418,9,60
83,434,6,60
84,441,0,60
85,442,4,60
86,455,6,60
87,449,0,60
88,449,2,60
89,447,6,60
90,444,4,60
91,440,2,60
92,438,5,60
93,433,4,60
94,429,8,60
95,428,5,60
96,423,7,60
97,416,2,60
98,416,3,60
99,433,2,60
100,434,4,60
101,433,1,60
102,432,4,60
103,431,7,60
104,424,2,60
105,434,5,60
106,429,5,60
107,429,8,60
108,427,2,60
109,427,2,60
110,427,0,60
111,427,2,60
112,445,1,60
113,445,1,60
114,446,1,60
115,446,0,60
116,446,3,60
117,446,4,60
118,448,1,60
119,447,1,60
120,449,2,60
0,502,3,61
1,507,0,61
2,507,2,61
3,505,2,61
4,503,3,61
5,500,2,61
6,498,5,61
7,493,2,61
8,491,5,61
9,486,5,61
10,481,4,61
11,477,3,61
12,474,6,61
13,468,5,61
14,463,3,61
15,460,10,61
16,450,5,61
17,445,5,61
18,455,2,61
19,456,4,61
20,455,3,61
21,455,1,61
22,455,1,61
23,456,2,61
24,456,2,61
25,454,2,61
26,452,0,61
27,452,2,61
28,450,1,61
29,449,2,61
30,447,6,61
31,441,7,61
32,434,3,61
33,431,3,61
34,428,5,61
35,426,2,61
36,428,7,61
37,425,8,61
38,422,8,61
39,415,6,61
40,419,7,61
41,426,5,61
42,435,3,61
43,432,3,61
44,429,2,61
45,427,2,61
46,426,3,61
47,442,3,61
48,442,4,61
49,441,3,61
50,441,3,61
51,438,4,61
52,434,4,61
53,430,3,61
54,427,6,61
55,421,5,61
56,416,4,61
57,412,4,61
58,424,5,61
59,419,2,61
60,417,3,61
61,415,3,61
62,424,5,61
63,423,4,61
64,441,0,61
65,441,1,61
66,460,0,61
67,460,1,61
68,460,6,61
69,458,1,61
70,457,1,61
71,474,4,61
72,478,2,61
73,479,1,61
74,480,1,61
75,482,3,61
76,483,1,61
77,484,2,61
78,490,4,61
79,486,0,61
80,486,1,61
81,494,1,61
82,495,1,61
83,498,2,61
84,498,1,61
85,497,1,61
86,496,1,61
87,496,1,61
88,497,3,61
89,500,0,61
90,500,1,61
91,499,1,61
92,498,5,61
93,493,4,61
94,493,1,61
95,492,1,61
96,491,4,61
97,487,2,61
98,489,3,61
99,488,2,61
100,501,4,61
101,498,2,61
102,496,1,61
103,495,2,61
104,495,2,61
105,493,2,61
106,491,1,61
107,495,2,61
108,496,1,61
109,497,0,61
110,498,1,61
111,498,0,61
112,499,1,61
113,498,1,61
114,497,0,61
115,497,2,61
116,495,2,61
117,493,0,61
118,493,2,61
119,491,3,61
120,490,2,61
0,466,3,62
1,463,5,62
2,478,5,62
3,480,5,62
4,475,4,62
5,475,2,62
6,473,2,62
7,471,3,62
8,468,2,62
9,466,2,62
10,464,6,62
11,458,9,62
12,449,3,62
13,446,3,62
14,463,5,62
15,458,4,62
16,459,6,62
17,460,1,62
18,459,4,62
19,455,5,62
20,450,0,62
21,465,3,62
22,462,0,62
23,462,3,62
24,477,1,62
25,490,0,62
26,490,1,62
27,489,5,62
28,484,3,62
29,481,4,62
30,477,3,62
31,474,7,62
32,467,8,62
33,459,7,62
34,452,2,62
35,450,6,62
36,447,7,62
37,443,4,62
38,453,5,62
39,448,5,62
40,452,3,62
41,450,5,62
42,449,4,62
43,450,1,62
44,449,4,62
45,445,2,62
46,444,1,62
47,443,7,62
48,436,2,62
49,437,2,62
50,437,3,62
51,434,7,62
52,427,3,62
53,424,2,62
54,428,0,62
55,433,2,62
56,434,3,62
57,431,2,62
58,436,1,62
59,436,2,62
60,437,2,62
61,435,2,62
62,450,4,62
63,451,2,62
64,452,2,62
65,451,2,62
66,449,4,62
67,451,4,62
68,451,3,62
69,449,3,62
70,449,1,62
71,448,2,62
72,449,4,62
73,451,4,62
74,447,3,62
75,463,1,62
76,465,4,62
77,469,2,62
78,470,0,62
79,470,2,62
80,468,2,62
81,466,3,62
82,463,4,62
83,460,3,62
84,462,2,62
85,463,0,62
86,483,2,62
87,483,2,62
88,483,3,62
89,480,4,62
90,476,7,62
91,472,3,62
92,469,4,62
93,465,4,62
94,461,5,62
95,480,3,62
96,480,4,62
97,479,1,62
98,478,4,62
99,474,6,62
100,468,2,62
101,466,3,62
102,463,3,62
103,465,5,62
104,460,7,62
105,467,6,62
106,465,4,62
107,466,1,62
108,468,4,62
109,466,3,62
110,466,5,62
111,466,2,62
112,467,2,62
113,479,0,62
114,488,3,62
115,486,3,62
116,483,7,62
117,493,6,62
118,491,2,62
119,489,4,62
120,490,4,62
0,470,0,63
1,470,3,63
2,467,1,63
3,466,0,63
4,466,2,63
5,464,2,63
6,462,1,63
7,461,0,63
8,461,0,63
9,461,3,63
10,458,2,63
11,456,2,63
12,454,0,63
13,454,2,63
14,452,2,63
15,461,3,63
16,461,3,63
17,461,1,63
18,461,0,63
19,461,4,63
20,459,3,63
21,456,1,63
22,468,0,63
23,471,1,63
24,472,1,63
25,473,2,63
26,473,1,63
27,475,2,63
28,473,1,63
29,472,2,63
30,470,1,63
31,478,2,63
32,476,2,63
33,474,1,63
34,473,2,63
35,472,1,63
36,473,2,63
37,471,0,63
38,479,1,63
39,478,0,63
40,478,1,63
41,477,0,63
42,483,4,63
43,483,1,63
44,485,0,63
45,486,1,63
46,486,0,63
47,488,1,63
48,489,0,63
49,489,1,63
50,502,0,63
51,503,1,63
52,503,0,63
53,503,0,63
54,503,0,63
55,503,0,63
56,503,1,63
57,502,2,63
58,500,4,63
59,496,4,63
60,492,2,63
61,490,5,63
62,485,6,63
63,479,5,63
64,474,9,63
65,469,5,63
66,468,1,63
67,485,4,63
68,485,4,63
69,483,3,63
70,484,2,63
71,482,1,63
72,487,0,63
73,488,2,63
74,486,3,63
75,488,2,63
76,488,1,63
77,487,3,63
78,484,4,63
79,480,3,63
80,477,2,63
81,486,1,63
82,485,2,63
83,483,1,63
84,482,3,63
85,479,1,63
86,499,2,63
87,497,0,63
88,497,3,63
89,502,4,63
90,500,4,63
91,496,1,63
92,497,3,63
93,494,2,63
94,492,1,63
95,491,3,63
96,488,3,63
97,485,0,63
98,485,1,63
99,484,1,63
100,483,1,63
101,482,0,63
102,482,1,63
103,481,0,63
104,481,1,63
105,480,0,63
106,480,0,63
107,480,0,63
108,480,1,63
109,480,0,63
110,480,1,63
111,479,0,63
112,479,1,63
113,478,0,63
114,478,0,63
115,478,1,63
116,477,1,63
117,476,1,63
118,475,3,63
119,477,1,63
120,476,1,63
0,468,2,64
1,468,1,64
2,467,4,64
3,477,3,64
4,489,1,64
5,489,2,64
6,488,5,64
7,489,3,64
8,486,2,64
9,484,0,64
10,484,2,64
11,482,0,64
12,482,4,64
13,478,5,64
14,473,4,64
15,469,5,64
16,465,3,64
17,463,4,64
18,468,3,64
19,467,0,64
20,467,3,64
21,464,4,64
22,460,2,64
23,471,4,64
24,467,3,64
25,464,2,64
26,462,1,64
27,461,2,64
28,459,0,64
29,459,0,64
30,459,0,64
31,459,3,64
32,456,2,64
33,456,1,64
34,455,5,64
35,461,2,64
36,459,2,64
37,457,0,64
38,457,4,64
39,453,4,64
40,449,2,64
41,458,2,64
42,458,3,64
43,455,3,64
44,452,3,64
45,449,4,64
46,445,3,64
47,445,1,64
48,460,2,64
49,458,3,64
50,455,1,64
51,454,2,64
52,452,3,64
53,449,4,64
54,475,1,64
55,475,7,64
56,473,1,64
57,474,4,64
58,473,3,64
59,475,1,64
60,475,2,64
61,476,3,64
62,473,3,64
63,470,3,64
64,467,2,64
65,465,4,64
66,465,3,64
67,467,2,64
68,469,2,64
69,469,6,64
70,463,4,64
71,459,2,64
72,457,5,64
73,452,2,64
74,450,3,64
75,447,2,64
76,445,5,64
77,440,2,64
78,438,2,64
79,440,9,64
80,437,6,64
81,432,7,64
82,443,3,64
83,445,5,64
84,444,3,64
85,443,3,64
86,443,4,64
87,440,0,64
88,441,4,64
89,442,2,64
90,440,2,64
91,438,2,64
92,436,1,64
93,437,2,64
94,466,3,64
95,465,1,64
96,465,1,64
97,466,1,64
98,466,3,64
99,463,0,64
100,465,4,64
101,465,0,64
102,465,0,64
103,465,5,64
104,460,3,64
105,457,2,64
106,455,2,64
107,454,1,64
108,453,2,64
109,451,2,64
110,449,1,64
111,448,3,64
112,445,4,64
113,441,3,64
114,438,7,64
115,431,2,64
116,448,3,64
117,445,10,64
118,447,0,64
119,448,4,64
120,446,1,64
0,475,6,65
1,469,4,65
2,465,7,65
3,458,8,65
4,450,7,65
5,460,11,65
6,459,8,65
7,451,14,65
8,437,11,65
9,426,7,65
10,443,9,65
11,453,4,65
12,453,4,65
13,453,3,65
14,454,1,65
15,460,5,65
16,460,0,65
17,460,2,65
18,458,1,65
19,457,2,65
20,455,7,65
21,448,4,65
22,458,7,65
23,452,2,65
24,452,11,65
25,442,1,65
26,441,5,65
27,448,4,65
28,447,3,65
29,449,4,65
30,447,2,65
31,446,2,65
32,444,3,65
33,452,0,65
34,452,4,65
35,452,5,65
36,451,8,65
37,446,1,65
38,446,2,65
39,444,5,65
40,439,4,65
41,435,6,65
42,429,3,65
43,427,4,65
44,437,0,65
45,437,3,65
46,436,1,65
47,436,4,65
48,432,5,65
49,427,3,65
50,424,2,65
51,422,4,65
52,418,1,65
53,419,3,65
54,416,2,65
55,415,2,65
56,413,2,65
57,411,2,65
58,414,2,65
59,417,2,65
60,418,1,65
61,433,2,65
62,442,2,65
63,441,3,65
64,459,0,65
65,459,1,65
66,458,1,65
67,457,2,65
68,455,1,65
69,454,0,65
70,454,1,65
71,453,1,65
72,452,2,65
73,450,4,65
74,446,3,65
75,443,1,65
76,442,3,65
77,439,4,65
78,435,4,65
79,431,6,65
80,446,3,65
81,443,3,65
82,440,7,65
83,433,7,65
84,426,3,65
85,423,2,65
86,432,7,65
87,448,4,65
88,446,3,65
89,445,4,65
90,446,2,65
91,444,7,65
92,439,7,65
93,437,5,65
94,436,4,65
95,436,6,65
96,450,1,65
97,451,1,65
98,451,3,65
99,459,2,65
100,458,5,65
101,458,2,65
102,457,1,65
103,466,2,65
104,464,4,65
105,460,4,65
106,456,4,65
107,452,5,65
108,448,5,65
109,450,4,65
110,466,1,65
111,465,3,65
112,463,5,65
113,458,3,65
114,455,7,65
115,453,3,65
116,465,3,65
117,462,4,65
118,458,7,65
119,451,4,65
120,448,4,65
0,439,5,66
1,437,7,66
2,433,4,66
3,433,1,66
4,446,3,66
5,448,2,66
6,446,3,66
7,445,3,66
8,444,1,66
9,445,2,66
10,443,3,66
11,440,5,66
12,453,2,66
13,454,4,66
14,450,6,66
15,444,4,66
16,444,4,66
17,444,3,66
18,445,1,66
19,444,2,66
20,447,4,66
21,447,0,66
22,448,1,66
23,449,1,66
24,448,8,66
25,440,4,66
26,455,4,66
27,453,2,66
28,451,6,66
29,447,4,66
30,443,4,66
31,453,4,66
32,452,2,66
33,451,3,66
34,470,2,66
35,468,3,66
36,467,0,66
37,467,1,66
38,472,2,66
39,471,2,66
40,470,1,66
41,470,1,66
42,487,1,66
43,487,1,66
44,489,0,66
45,489,1,66
46,488,1,66
47,487,1,66
48,486,1,66
49,485,1,66
50,484,4,66
51,480,2,66
52,478,2,66
53,476,3,66
54,476,3,66
55,473,1,66
56,472,1,66
57,471,2,66
58,469,5,66
59,464,4,66
60,460,1,66
61,459,6,66
62,453,10,66
63,443,4,66
64,439,4,66
65,435,5,66
66,430,4,66
67,426,9,66
68,418,8,66
69,416,1,66
70,415,5,66
71,410,5,66
72,405,2,66
73,408,3,66
74,406,3,66
75,426,3,66
76,440,6,66
77,440,8,66
78,450,5,66
79,449,2,66
80,458,1,66
81,464,5,66
82,462,2,66
83,463,2,66
84,464,0,66
85,478,3,66
86,476,1,66
87,475,3,66
88,473,1,66
89,474,3,66
90,473,3,66
91,485,1,66
92,484,2,66
93,482,2,66
94,480,1,66
95,479,0,66
96,479,1,66
97,478,7,66
98,471,6,66
99,465,2,66
100,463,5,66
101,460,7,66
102,455,2,66
103,457,0,66
104,458,4,66
105,456,5,66
106,456,0,66
107,456,3,66
108,457,2,66
109,455,5,66
110,451,3,66
111,454,4,66
112,453,4,66
113,449,3,66
114,462,4,66
115,462,2,66
116,460,2,66
117,458,4,66
118,456,8,66
119,448,8,66
120,442,7,66
0,480,5,67
1,483,0,67
2,490,0,67
3,490,2,67
4,490,1,67
5,490,3,67
6,489,3,67
7,486,2,67
8,485,6,67
9,482,1,67
10,482,3,67
11,481,2,67
12,482,2,67
13,480,3,67
14,477,2,67
15,475,1,67
16,474,4,67
17,470,1,67
18,469,5,67
19,464,4,67
20,460,6,67
21,454,3,67
22,451,7,67
23,453,6,67
24,453,4,67
25,474,3,67
26,472,3,67
27,473,1,67
28,472,2,67
29,470,3,67
30,467,2,67
31,465,5,67
32,460,6,67
33,454,4,67
34,450,1,67
35,459,5,67
36,456,3,67
37,457,2,67
38,456,1,67
39,465,3,67
40,463,2,67
41,463,3,67
42,461,1,67
43,461,2,67
44,459,4,67
45,456,3,67
46,456,3,67
47,456,1,67
48,466,2,67
49,466,2,67
50,464,4,67
51,460,2,67
52,459,1,67
53,458,1,67
54,472,1,67
55,471,3,67
56,468,1,67
57,467,0,67
58,467,3,67
59,464,5,67
60,459,3,67
61,456,8,67
62,448,4,67
63,444,1,67
64,443,2,67
65,441,9,67
66,436,3,67
67,454,3,67
68,453,4,67
69,471,7,67
70,464,7,67
71,458,8,67
72,450,7,67
73,443,6,67
74,437,10,67
75,439,8,67
76,431,5,67
77,426,10,67
78,416,12,67
79,404,8,67
80,396,11,67
81,385,8,67
82,393,4,67
83,394,4,67
84,410,9,67
85,424,8,67
86,441,7,67
87,439,3,67
88,436,6,67
89,430,1,67
90,429,6,67
91,445,2,67
92,443,3,67
93,440,4,67
94,436,9,67
95,427,0,67
96,427,6,67
97,421,2,67
98,419,1,67
99,425,3,67
100,438,1,67
101,437,3,67
102,442,4,67
103,453,0,67
104,453,2,67
105,451,5,67
106,446,2,67
107,445,6,67
108,447,5,67
109,455,4,67
110,451,6,67
111,445,1,67
112,446,3,67
113,443,6,67
114,438,2,67
115,436,2,67
116,443,1,67
117,442,6,67
118,447,2,67
119,467,4,67
120,467,3,67
0,455,2,68
1,468,0,68
2,470,1,68
3,472,0,68
4,472,2,68
5,471,4,68
6,467,1,68
7,466,0,68
8,466,2,68
9,464,3,68
10,461,4,68
11,457,2,68
12,455,3,68
13,452,3,68
14,449,1,68
15,448,2,68
16,446,2,68
17,444,2,68
18,442,2,68
19,453,5,68
20,472,2,68
21,470,3,68
22,468,0,68
23,488,3,68
24,487,1,68
25,487,0,68
26,487,3,68
27,484,5,68
28,479,1,68
29,478,3,68
30,482,5,68
31,478,4,68
32,474,2,68
33,474,5,68
34,473,1,68
35,474,3,68
36,474,2,68
37,472,2,68
38,470,4,68
39,466,2,68
40,464,2,68
41,462,4,68
42,458,2,68
43,456,3,68
44,453,5,68
45,448,5,68
46,443,8,68
47,435,7,68
48,428,9,68
49,419,10,68
50,409,5,68
51,409,9,68
52,410,7,68
53,407,5,68
54,407,3,68
55,424,2,68
56,440,4,68
57,467,4,68
58,463,3,68
59,460,2,68
60,471,5,68
61,467,3,68
62,472,0,68
63,472,0,68
64,474,4,68
65,471,3,68
66,474,4,68
67,473,3,68
68,470,0,68
69,470,2,68
70,468,5,68
71,463,2,68
72,461,2,68
73,459,8,68
74,451,4,68
75,453,8,68
76,462,3,68
77,462,3,68
78,462,5,68
79,457,4,68
80,473,5,68
81,483,4,68
82,479,6,68
83,473,8,68
84,480,5,68
85,481,5,68
86,478,6,68
87,472,2,68
88,473,5,68
89,468,6,68
90,466,3,68
91,467,1,68
92,468,1,68
93,468,2,68
94,466,0,68
95,468,1,68
96,468,1,68
97,490,0,68
98,491,0,68
99,491,1,68
100,490,3,68
101,487,3,68
102,484,3,68
103,481,2,68
104,479,5,68
105,474,8,68
106,466,3,68
107,463,3,68
108,460,3,68
109,457,3,68
110,454,4,68
111,452,3,68
112,480,4,68
113,476,2,68
114,474,2,68
115,474,1,68
116,473,3,68
117,470,6,68
118,465,3,68
119,465,6,68
120,459,8,68
0,432,3,69
1,455,1,69
2,454,0,69
3,469,6,69
4,464,2,69
5,466,1,69
6,495,4,69
7,491,3,69
8,488,1,69
9,487,3,69
10,484,3,69
11,481,0,69
12,481,0,69
13,481,4,69
14,477,1,69
15,476,4,69
16,472,4,69
17,468,0,69
18,485,3,69
19,482,1,69
20,481,1,69
21,482,4,69
22,478,3,69
23,475,1,69
24,474,1,69
25,480,3,69
26,477,2,69
27,475,3,69
28,472,1,69
29,471,4,69
30,467,6,69
31,461,4,69
32,457,4,69
33,453,8,69
34,445,12,69
35,433,11,69
36,422,10,69
37,415,4,69
38,415,4,69
39,411,12,69
40,403,15,69
41,388,9,69
42,390,5,69
43,415,5,69
44,416,3,69
45,417,3,69
46,416,3,69
47,413,4,69
48,428,6,69
49,441,4,69
50,439,9,69
51,430,8,69
52,426,4,69
53,426,2,69
54,424,5,69
55,425,5,69
56,423,1,69
57,441,5,69
58,440,3,69
59,441,5,69
60,441,2,69
61,443,1,69
62,443,2,69
63,445,4,69
64,441,1,69
65,440,3,69
66,445,8,69
67,443,2,69
68,441,2,69
69,439,2,69
70,437,3,69
71,441,3,69
72,441,8,69
73,438,6,69
74,439,4,69
75,456,5,69
76,453,4,69
77,456,3,69
78,465,2,69
79,464,3,69
80,461,0,69
81,477,2,69
82,486,1,69
83,503,1,69
84,502,3,69
85,499,4,69
86,495,3,69
87,492,0,69
88,492,5,69
89,487,6,69
90,481,1,69
91,480,0,69
92,480,2,69
93,478,3,69
94,475,4,69
95,471,1,69
96,496,1,69
97,495,2,69
98,496,0,69
99,496,1,69
100,496,0,69
101,496,2,69
102,495,0,69
103,495,1,69
104,494,4,69
105,490,2,69
106,488,3,69
107,485,3,69
108,482,4,69
109,478,4,69
110,474,3,69
111,471,3,69
112,468,4,69
113,464,10,69
114,470,7,69
115,472,2,69
116,492,7,69
117,485,4,69
118,481,1,69
119,481,2,69
120,479,2,69
0,441,2,70
1,441,2,70
2,441,1,70
3,440,3,70
4,437,1,70
5,436,3,70
6,437,2,70
7,435,7,70
8,428,3,70
9,425,2,70
10,427,8,70
11,419,2,70
12,432,5,70
13,436,4,70
14,438,4,70
15,440,3,70
16,439,4,70
17,435,1,70
18,434,3,70
19,431,3,70
20,442,1,70
21,443,3,70
22,443,2,70
23,442,5,70
24,438,2,70
25,437,5,70
26,432,1,70
27,431,7,70
28,428,6,70
29,432,6,70
30,438,7,70
31,451,11,70
32,461,2,70
33,461,2,70
34,462,2,70
35,462,3,70
36,462,1,70
37,461,2,70
38,459,3,70
39,456,3,70
40,453,2,70
41,451,9,70
42,476,9,70
43,468,5,70
44,463,1,70
45,462,3,70
46,459,8,70
47,470,5,70
48,471,1,70
49,472,3,70
50,471,3,70
51,477,2,70
52,477,2,70
53,478,2,70
54,478,1,70
55,478,4,70
56,474,4,70
57,470,0,70
58,470,5,70
59,465,1,70
60,464,2,70
61,462,4,70
62,458,4,70
63,454,5,70
64,449,2,70
65,447,2,70
66,445,2,70
67,443,4,70
68,455,5,70
69,456,8,70
70,454,5,70
71,453,7,70
72,455,1,70
73,454,4,70
74,450,1,70
75,450,5,70
76,451,0,70
77,451,1,70
78,450,2,70
79,448,3,70
80,445,3,70
81,442,4,70
82,438,4,70
83,434,2,70
84,432,9,70
85,423,9,70
86,452,5,70
87,453,3,70
88,450,6,70
89,444,5,70
90,452,2,70
91,450,6,70
92,444,6,70
93,453,3,70
94,450,5,70
95,445,6,70
96,442,5,70
97,441,3,70
98,438,5,70
99,433,4,70
100,429,7,70
101,425,9,70
102,454,2,70
103,453,2,70
104,455,7,70
105,457,2,70
106,456,2,70
107,458,1,70
108,479,1,70
109,478,3,70
110,476,1,70
111,476,4,70
112,475,5,70
113,474,2,70
114,474,0,70
115,474,1,70
116,473,1,70
117,472,5,70
118,487,3,70
119,484,7,70
120,477,2,70
0,484,1,71
1,483,1,71
2,483,0,71
3,484,2,71
4,482,0,71
5,482,0,71
6,482,1,71
7,481,3,71
8,478,1,71
9,477,3,71
10,474,7,71
11,467,3,71
12,464,4,71
13,460,7,71
14,453,7,71
15,447,1,71
16,449,7,71
17,444,3,71
18,446,2,71
19,451,1,71
20,450,2,71
21,463,2,71
22,469,2,71
23,471,0,71
24,472,1,71
25,471,1,71
26,470,3,71
27,467,3,71
28,464,2,71
29,462,4,71
30,458,6,71
31,460,4,71
32,461,5,71
33,479,1,71
34,478,2,71
35,476,6,71
36,470,8,71
37,462,4,71
38,458,9,71
39,449,9,71
40,440,4,71
41,436,4,71
42,450,9,71
43,445,2,71
44,443,11,71
45,432,7,71
46,429,6,71
47,429,5,71
48,430,4,71
49,431,8,71
50,430,4,71
51,448,6,71
52,466,1,71
53,470,1,71
54,470,0,71
55,470,2,71
56,484,3,71
57,483,1,71
58,482,2,71
59,482,2,71
60,488,1,71
61,488,3,71
62,485,0,71
63,485,0,71
64,485,0,71
65,485,0,71
66,490,3,71
67,489,1,71
68,490,3,71
69,488,3,71
70,485,3,71
71,489,1,71
72,488,4,71
73,484,5,71
74,479,4,71
75,476,6,71
76,475,5,71
77,470,6,71
78,466,1,71
79,468,2,71
80,466,3,71
81,463,6,71
82,467,5,71
83,462,1,71
84,477,8,71
85,473,6,71
86,467,4,71
87,465,5,71
88,463,1,71
89,463,2,71
90,466,2,71
91,464,1,71
92,463,0,71
93,468,0,71
94,472,3,71
95,472,1,71
96,472,1,71
97,472,2,71
98,472,1,71
99,472,0,71
100,472,3,71
101,469,5,71
102,464,1,71
103,468,0,71
104,469,0,71
105,479,0,71
106,479,0,71
107,479,2,71
108,477,1,71
109,476,3,71
110,473,1,71
111,472,3,71
112,487,2,71
113,493,1,71
114,492,0,71
115,492,3,71
116,489,4,71
117,485,3,71
118,482,2,71
119,480,3,71
120,477,5,71
0,467,2,72
1,465,2,72
2,464,3,72
3,461,0,72
4,461,4,72
5,461,5,72
6,456,3,72
7,453,7,72
8,462,1,72
9,461,1,72
10,460,3,72
11,457,2,72
12,455,8,72
13,447,13,72
14,438,1,72
15,439,4,72
16,441,1,72
17,440,1,72
18,439,1,72
19,438,4,72
20,434,6,72
21,428,5,72
22,424,5,72
23,435,2,72
24,443,3,72
25,440,4,72
26,436,3,72
27,433,10,72
28,423,4,72
29,419,2,72
30,420,2,72
31,418,3,72
32,415,7,72
33,411,6,72
34,408,3,72
35,413,1,72
36,412,3,72
37,411,3,72
38,414,3,72
39,411,5,72
40,421,3,72
41,420,3,72
42,417,4,72
43,413,6,72
44,407,5,72
45,406,7,72
46,399,1,72
47,426,7,72
48,426,5,72
49,425,2,72
50,428,5,72
51,426,5,72
52,426,0,72
53,426,3,72
54,440,3,72
55,437,0,72
56,446,3,72
57,454,2,72
58,454,2,72
59,454,4,72
60,450,1,72
61,449,4,72
62,445,5,72
63,447,2,72
64,445,3,72
65,442,4,72
66,438,3,72
67,435,4,72
68,431,4,72
69,427,3,72
70,425,6,72
71,447,2,72
72,446,1,72
73,446,5,72
74,441,5,72
75,436,5,72
76,431,5,72
77,426,4,72
78,422,7,72
79,433,3,72
80,431,3,72
81,442,3,72
82,441,2,72
83,441,2,72
84,439,3,72
85,436,1,72
86,435,3,72
87,436,9,72
88,427,2,72
89,427,1,72
90,426,3,72
91,433,5,72
92,429,2,72
93,427,4,72
94,426,7,72
95,435,3,72
96,438,3,72
97,437,1,72
98,438,1,72
99,438,2,72
100,458,2,72
101,458,5,72
102,453,1,72
103,452,3,72
104,451,2,72
105,452,5,72
106,459,5,72
107,454,1,72
108,454,2,72
109,452,0,72
110,452,2,72
111,450,3,72
112,447,4,72
113,443,6,72
114,437,10,72
115,427,8,72
116,419,6,72
117,418,11,72
118,412,11,72
119,420,6,72
120,414,9,72
0,479,3,73
1,476,3,73
2,473,7,73
3,466,3,73
4,463,5,73
5,469,4,73
6,468,5,73
7,469,6,73
8,471,4,73
9,474,1,73
