Month,Total number of employees,Number of employees that left,Run
88,467,3,58
89,465,2,58
90,463,2,58
91,461,3,58
92,458,2,58
93,456,3,58
94,453,4,58
95,449,9,58
96,440,8,58
97,445,2,58
98,443,5,58
99,438,10,58
100,428,4,58
101,425,8,58
102,426,5,58
103,427,7,58
104,420,10,58
105,421,6,58
106,418,7,58
107,412,5,58
108,411,4,58
109,438,3,58
110,435,3,58
111,432,5,58
112,427,2,58
113,440,7,58
114,433,3,58
115,431,1,58
116,430,1,58
117,429,11,58
118,433,4,58
119,436,5,58
120,434,5,58
0,458,0,59
1,458,2,59
2,456,3,59
3,453,1,59
4,452,2,59
5,450,4,59
6,446,2,59
7,445,9,59
8,443,9,59
9,440,4,59
10,440,4,59
11,439,3,59
12,436,1,59
13,435,5,59
14,455,3,59
15,452,6,59
16,446,2,59
17,444,2,59
18,442,7,59
19,475,3,59
20,472,6,59
21,482,7,59
22,478,7,59
23,471,10,59
24,461,10,59
25,458,7,59
26,451,4,59
27,447,5,59
28,442,5,59
29,454,6,59
30,448,2,59
31,458,0,59
32,458,0,59
33,458,6,59
34,452,5,59
35,447,7,59
36,440,5,59
37,449,6,59
38,448,3,59
39,446,3,59
40,444,6,59
41,438,0,59
42,438,3,59
43,435,7,59
44,428,11,59
45,440,5,59
46,445,14,59
47,442,2,59
48,446,3,59
49,448,4,59
50,446,5,59
51,441,6,59
52,435,5,59
53,430,2,59
54,428,3,59
55,428,6,59
56,447,7,59
57,456,3,59
58,454,2,59
59,452,4,59
60,450,2,59
61,454,6,59
62,448,5,59
63,443,3,59
64,440,2,59
65,438,4,59
66,435,5,59
67,430,1,59
68,429,6,59
69,423,9,59
70,414,7,59
71,410,8,59
72,426,3,59
73,425,3,59
74,423,9,59
75,416,3,59
76,413,2,59
77,411,8,59
78,403,8,59
79,402,4,59
80,403,2,59
81,401,8,59
82,411,6,59
83,412,7,59
84,426,8,59
85,428,6,59
86,429,7,59
87,427,4,59
88,434,5,59
89,434,3,59
90,435,3,59
91,437,3,59
92,436,5,59
93,435,5,59
94,434,2,59
95,437,3,59
96,437,4,59
97,434,5,59
98,435,2,59
99,433,2,59
100,431,7,59
101,424,5,59
102,419,8,59
103,427,7,59
104,420,8,59
105,412,7,59
106,426,7,59
107,428,13,59
108,423,2,59
109,436,4,59
110,437,5,59
111,432,5,59
112,427,6,59
113,436,14,59
114,432,9,59
115,429,11,59
116,446,10,59
117,436,2,59
118,434,7,59
119,427,12,59
120,422,5,59
0,422,2,60
1,420,1,60
2,420,3,60
3,420,3,60
4,421,1,60
5,427,5,60
6,427,2,60
7,427,0,60
8,427,7,60
9,423,8,60
10,444,5,60
11,444,3,60
12,441,1,60
13,440,9,60
14,439,1,60
15,440,4,60
16,450,4,60
17,466,3,60
18,466,2,60
19,468,3,60
20,465,4,60
21,462,4,60
22,479,6,60
23,494,2,60
24,495,2,60
25,496,2,60
26,494,5,60
27,489,2,60
28,490,2,60
29,505,4,60
30,502,2,60
31,500,5,60
32,495,1,60
33,494,2,60
34,492,6,60
35,486,3,60
36,483,5,60
37,478,6,60
38,472,3,60
39,481,6,60
40,475,6,60
41,469,9,60
42,463,5,60
43,463,4,60
44,482,6,60
45,480,5,60
46,476,5,60
47,471,2,60
48,469,6,60
49,463,1,60
50,462,5,60
51,457,4,60
52,459,7,60
53,462,4,60
54,460,2,60
55,458,2,60
56,463,9,60
57,463,6,60
58,472,2,60
59,473,2,60
60,471,2,60
61,469,3,60
62,466,2,60
63,465,9,60
64,473,4,60
65,474,8,60
66,466,5,60
67,461,12,60
68,460,7,60
69,458,3,60
70,458,4,60
71,469,4,60
72,469,9,60
73,460,6,60
74,467,11,60
75,464,6,60
76,458,6,60
77,453,6,60
78,452,5,60
79,457,6,60
80,457,10,60
81,447,9,60
82,454,3,60
83,451,2,60
84,449,9,60
85,440,11,60
86,438,11,60
87,435,9,60
88,436,6,60
89,437,3,60
90,439,5,60
91,451,2,60
92,451,5,60
93,464,1,60
94,464,2,60
95,462,4,60
96,464,9,60
97,465,3,60
98,468,4,60
99,469,3,60
100,470,3,60
101,471,3,60
102,471,6,60
103,468,0,60
104,469,2,60
105,467,3,60
106,464,3,60
107,461,0,60
108,461,1,60
109,460,5,60
110,455,4,60
111,456,8,60
112,456,5,60
113,462,6,60
114,456,4,60
115,452,2,60
116,454,1,60
117,454,3,60
118,451,5,60
119,446,4,60
120,442,3,60
0,450,2,61
1,448,6,61
2,442,0,61
3,464,2,61
4,462,3,61
5,460,4,61
6,477,4,61
7,476,3,61
8,475,2,61
9,473,4,61
10,469,1,61
11,468,2,61
12,478,2,61
13,483,4,61
14,481,3,61
15,483,3,61
16,495,1,61
17,495,2,61
18,493,1,61
19,492,1,61
20,492,2,61
21,490,2,61
22,494,4,61
23,492,2,61
24,499,6,61
25,496,3,61
26,494,1,61
27,499,0,61
28,501,2,61
29,499,3,61
30,496,4,61
31,502,2,61
32,502,3,61
33,501,4,61
34,497,2,61
35,495,2,61
36,493,6,61
37,489,4,61
38,485,2,61
39,483,2,61
40,487,2,61
41,486,4,61
42,482,5,61
43,477,1,61
44,476,0,61
45,476,4,61
46,494,0,61
47,494,4,61
48,490,3,61
49,488,0,61
50,488,1,61
51,487,0,61
52,487,5,61
53,482,3,61
54,479,5,61
55,474,7,61
56,467,7,61
57,460,5,61
58,455,5,61
59,450,4,61
60,447,3,61
61,446,7,61
62,443,10,61
63,457,6,61
64,452,1,61
65,453,5,61
66,450,8,61
67,446,4,61
68,442,4,61
69,438,9,61
70,437,0,61
71,437,5,61
72,438,5,61
73,436,5,61
74,450,5,61
75,445,11,61
76,434,5,61
77,435,9,61
78,431,7,61
79,429,6,61
80,425,2,61
81,425,5,61
82,431,2,61
83,451,0,61
84,452,5,61
85,453,6,61
86,451,2,61
87,469,6,61
88,472,4,61
89,468,2,61
90,483,4,61
91,482,8,61
92,474,1,61
93,473,5,61
94,468,2,61
95,469,6,61
96,469,6,61
97,466,2,61
98,464,4,61
99,460,6,61
100,454,3,61
101,451,10,61
102,442,5,61
103,438,5,61
104,433,9,61
105,424,6,61
106,418,5,61
107,431,10,61
108,427,10,61
109,432,6,61
110,433,8,61
111,428,5,61
112,426,5,61
113,425,9,61
114,438,6,61
115,433,3,61
116,433,5,61
117,432,2,61
118,477,4,61
119,478,1,61
120,479,1,61
0,453,3,62
1,452,4,62
2,448,6,62
3,444,7,62
4,437,5,62
5,432,11,62
6,421,10,62
7,413,8,62
8,418,4,62
9,421,6,62
10,415,10,62
11,425,13,62
12,422,1,62
13,422,7,62
14,432,3,62
15,429,7,62
16,431,3,62
17,431,9,62
18,425,2,62
19,423,5,62
20,418,7,62
21,411,7,62
22,404,12,62
23,393,7,62
24,412,8,62
25,415,11,62
26,411,9,62
27,421,4,62
28,422,2,62
29,421,4,62
30,423,3,62
31,422,3,62
32,420,7,62
33,421,3,62
34,441,4,62
35,444,2,62
36,445,2,62
37,443,3,62
38,440,6,62
39,434,9,62
40,440,7,62
41,438,7,62
42,435,9,62
43,431,7,62
44,439,4,62
45,439,4,62
46,435,3,62
47,432,6,62
48,426,7,62
49,419,3,62
50,416,4,62
51,412,9,62
52,408,2,62
53,423,4,62
54,435,3,62
55,436,5,62
56,438,3,62
57,435,9,62
58,444,11,62
59,440,9,62
60,431,8,62
61,423,14,62
62,423,6,62
63,422,6,62
64,416,10,62
65,407,12,62
66,407,9,62
67,403,7,62
68,404,5,62
69,402,11,62
70,411,7,62
71,409,4,62
72,405,1,62
73,407,9,62
74,427,7,62
75,433,6,62
76,432,6,62
77,432,4,62
78,433,4,62
79,434,3,62
80,436,3,62
81,433,6,62
82,427,4,62
83,423,9,62
84,415,5,62
85,416,3,62
86,416,3,62
87,414,4,62
88,410,5,62
89,408,7,62
90,419,5,62
91,419,7,62
92,419,4,62
93,424,4,62
94,425,5,62
95,421,3,62
96,445,3,62
97,446,2,62
98,447,4,62
99,446,1,62
100,448,1,62
101,467,0,62
102,467,0,62
103,467,1,62
104,469,2,62
105,467,2,62
106,465,2,62
107,463,3,62
108,460,1,62
109,459,2,62
110,457,6,62
111,451,5,62
112,446,12,62
113,434,6,62
114,432,4,62
115,432,9,62
116,431,1,62
117,433,3,62
118,433,5,62
119,448,3,62
120,445,5,62
0,487,4,63
1,486,4,63
2,486,3,63
3,491,2,63
4,489,4,63
5,485,3,63
6,482,4,63
7,478,5,63
8,473,7,63
9,466,7,63
10,459,6,63
11,456,3,63
12,459,14,63
13,465,6,63
14,459,10,63
15,458,8,63
16,452,4,63
17,454,1,63
18,453,8,63
19,466,7,63
20,463,4,63
21,461,7,63
22,454,6,63
23,450,0,63
24,450,6,63
25,460,3,63
26,477,4,63
27,479,4,63
28,493,4,63
29,494,2,63
30,492,1,63
31,491,2,63
32,489,2,63
33,487,4,63
34,491,1,63
35,491,0,63
36,491,4,63
37,487,0,63
38,487,3,63
39,484,2,63
40,482,8,63
41,474,6,63
42,477,5,63
43,478,2,63
44,476,4,63
45,472,7,63
46,465,6,63
47,477,6,63
48,474,5,63
49,469,8,63
50,467,8,63
51,479,8,63
52,475,9,63
53,489,5,63
54,484,3,63
55,481,4,63
56,477,5,63
57,472,7,63
58,470,5,63
59,469,8,63
60,461,7,63
61,466,12,63
62,466,3,63
63,480,5,63
64,478,4,63
65,474,5,63
66,472,6,63
67,471,8,63
68,464,9,63
69,475,5,63
70,472,8,63
71,470,3,63
72,471,2,63
73,469,0,63
74,469,3,63
75,466,4,63
76,462,3,63
77,459,6,63
78,458,3,63
79,455,4,63
80,486,2,63
81,484,2,63
82,492,0,63
83,492,0,63
84,493,2,63
85,491,0,63
86,491,1,63
87,490,2,63
88,488,7,63
89,481,4,63
90,477,3,63
91,474,2,63
92,472,3,63
93,469,5,63
94,464,6,63
95,462,10,63
96,455,7,63
97,457,7,63
98,450,1,63
99,449,7,63
100,443,11,63
101,437,8,63
102,452,4,63
103,448,5,63
104,443,15,63
105,428,4,63
106,427,9,63
107,435,9,63
108,451,10,63
109,460,4,63
110,459,3,63
111,456,7,63
112,449,4,63
113,457,4,63
114,453,3,63
115,454,12,63
116,454,8,63
117,457,4,63
118,457,3,63
119,458,6,63
120,457,4,63
0,465,4,64
1,461,6,64
2,457,2,64
3,455,5,64
4,450,7,64
5,443,5,64
6,438,11,64
7,427,10,64
8,417,10,64
9,414,15,64
10,407,8,64
11,420,5,64
12,418,5,64
13,416,7,64
14,416,5,64
15,414,5,64
16,412,4,64
17,408,5,64
18,423,5,64
19,420,2,64
20,418,3,64
21,432,3,64
22,449,5,64
23,444,2,64
24,442,3,64
25,439,6,64
26,433,8,64
27,434,9,64
28,436,7,64
29,447,9,64
30,444,5,64
31,442,6,64
32,436,6,64
33,439,7,64
34,432,8,64
35,446,10,64
36,447,7,64
37,471,4,64
38,472,5,64
39,472,4,64
40,468,4,64
41,464,8,64
42,467,4,64
43,464,3,64
44,483,7,64
45,476,6,64
46,471,12,64
47,459,2,64
48,472,4,64
49,468,2,64
50,466,4,64
51,462,3,64
52,459,6,64
53,453,8,64
54,469,8,64
55,463,4,64
56,459,5,64
57,454,7,64
58,447,4,64
59,443,9,64
60,440,7,64
61,452,3,64
62,449,1,64
63,448,8,64
64,445,2,64
65,457,3,64
66,454,6,64
67,448,3,64
68,445,1,64
69,444,2,64
70,457,5,64
71,457,1,64
72,456,4,64
73,452,2,64
74,450,5,64
75,454,4,64
76,464,6,64
77,464,7,64
78,457,7,64
79,451,3,64
80,453,4,64
81,468,10,64
82,465,3,64
83,470,6,64
84,469,3,64
85,467,3,64
86,470,3,64
87,469,3,64
88,466,1,64
89,465,2,64
90,463,6,64
91,457,1,64
92,478,2,64
93,476,3,64
94,473,6,64
95,467,3,64
96,464,2,64
97,462,5,64
98,463,1,64
99,464,5,64
100,459,4,64
101,457,3,64
102,459,1,64
103,459,3,64
104,477,2,64
105,479,4,64
106,491,1,64
107,490,2,64
108,488,2,64
109,486,2,64
110,484,10,64
111,474,5,64
112,469,5,64
113,464,6,64
114,458,7,64
115,451,13,64
116,438,8,64
117,430,15,64
118,415,7,64
119,421,6,64
120,415,5,64
0,469,8,65
1,461,10,65
2,451,9,65
3,442,10,65
4,432,7,65
5,425,6,65
6,434,6,65
7,440,8,65
8,452,10,65
9,445,5,65
10,440,4,65
11,436,4,65
12,444,6,65
13,464,6,65
14,461,5,65
15,459,3,65
16,473,3,65
17,471,3,65
18,468,7,65
19,461,2,65
20,459,6,65
21,458,10,65
22,473,5,65
23,474,4,65
24,472,4,65
25,469,4,65
26,465,1,65
27,464,7,65
28,464,3,65
29,461,4,65
30,480,6,65
31,479,5,65
32,479,2,65
33,480,6,65
34,474,2,65
35,472,6,65
36,470,1,65
37,470,6,65
38,473,6,65
39,473,2,65
40,473,5,65
41,492,2,65
42,490,6,65
43,490,1,65
44,491,3,65
45,489,1,65
46,488,3,65
47,485,4,65
48,481,4,65
49,477,3,65
50,474,6,65
51,468,5,65
52,463,8,65
53,455,5,65
54,453,10,65
55,443,10,65
56,433,6,65
57,427,13,65
58,418,6,65
59,417,7,65
60,410,4,65
61,409,2,65
62,407,4,65
63,428,3,65
64,426,2,65
65,424,2,65
66,425,1,65
67,430,1,65
68,431,2,65
69,443,2,65
70,445,1,65
71,447,1,65
72,448,0,65
73,449,2,65
74,451,0,65
75,451,0,65
76,456,1,65
77,458,0,65
78,458,0,65
79,459,1,65
80,458,0,65
81,467,1,65
82,466,2,65
83,464,2,65
84,469,4,65
85,465,1,65
86,464,5,65
87,459,6,65
88,453,2,65
89,451,5,65
90,463,2,65
91,466,6,65
92,465,6,65
93,464,3,65
94,463,4,65
95,464,1,65
96,465,4,65
97,461,2,65
98,459,4,65
99,455,10,65
100,452,4,65
101,451,6,65
102,445,5,65
103,440,5,65
104,457,3,65
105,454,3,65
106,472,1,65
107,475,2,65
108,490,5,65
109,485,3,65
110,482,6,65
111,476,4,65
112,472,8,65
113,464,6,65
114,458,4,65
115,454,5,65
116,449,9,65
117,440,2,65
118,438,4,65
119,434,4,65
120,464,4,65
0,423,4,66
1,424,9,66
2,434,10,66
3,449,7,66
4,443,7,66
5,443,4,66
6,443,5,66
7,442,5,66
8,440,6,66
9,443,5,66
10,443,5,66
11,444,3,66
12,445,4,66
13,441,3,66
14,455,7,66
15,455,5,66
16,475,3,66
17,474,3,66
18,473,1,66
19,474,1,66
20,473,0,66
21,494,4,66
22,490,2,66
23,488,3,66
24,485,4,66
25,481,1,66
26,480,8,66
27,473,5,66
28,493,5,66
29,491,2,66
30,491,1,66
31,490,5,66
32,493,3,66
33,490,6,66
34,488,4,66
35,486,6,66
36,484,3,66
37,487,1,66
38,493,0,66
39,493,1,66
40,494,0,66
41,495,0,66
42,495,3,66
43,510,2,66
44,508,0,66
45,508,1,66
46,507,1,66
47,506,4,66
48,502,3,66
49,499,4,66
50,513,2,66
51,511,2,66
52,516,2,66
53,514,1,66
54,515,0,66
55,515,1,66
56,514,1,66
57,513,2,66
58,511,0,66
59,511,5,66
60,506,3,66
61,503,5,66
62,498,6,66
63,492,5,66
64,487,10,66
65,477,3,66
66,474,5,66
67,469,9,66
68,460,3,66
69,457,6,66
70,451,5,66
71,455,6,66
72,461,4,66
73,461,3,66
74,462,6,66
75,480,3,66
76,479,2,66
77,477,0,66
78,478,3,66
79,475,1,66
80,474,1,66
81,473,2,66
82,471,1,66
83,470,2,66
84,468,3,66
85,465,2,66
86,464,2,66
87,462,1,66
88,462,4,66
89,458,5,66
90,453,2,66
91,451,1,66
92,450,4,66
93,446,4,66
94,442,2,66
95,440,6,66
96,434,2,66
97,455,5,66
98,472,8,66
99,467,1,66
100,466,4,66
101,463,5,66
102,458,3,66
103,455,3,66
104,479,3,66
105,476,4,66
106,474,2,66
107,472,2,66
108,470,8,66
109,462,6,66
110,456,2,66
111,469,2,66
112,494,2,66
113,494,3,66
114,495,3,66
115,497,1,66
116,496,3,66
117,494,5,66
118,492,1,66
119,492,2,66
120,493,5,66
0,415,11,67
1,410,3,67
2,420,8,67
3,424,4,67
4,420,6,67
5,414,7,67
6,411,7,67
7,410,6,67
8,409,8,67
9,405,7,67
10,405,8,67
11,405,9,67
12,403,9,67
13,407,2,67
14,408,1,67
15,412,4,67
16,412,4,67
17,410,2,67
18,420,7,67
19,418,2,67
20,423,4,67
21,424,7,67
22,419,3,67
23,427,6,67
24,421,3,67
25,418,2,67
26,416,1,67
27,415,4,67
28,411,2,67
29,409,2,67
30,411,2,67
31,409,7,67
32,402,5,67
33,401,5,67
34,408,2,67
35,430,2,67
36,430,2,67
37,433,1,67
38,449,0,67
39,463,1,67
40,464,1,67
41,467,2,67
42,467,4,67
43,463,3,67
44,460,4,67
45,478,3,67
46,476,2,67
47,474,3,67
48,484,4,67
49,483,1,67
50,485,1,67
51,504,1,67
52,506,2,67
53,505,1,67
54,515,2,67
55,515,4,67
56,514,2,67
57,514,2,67
58,512,0,67
59,512,4,67
60,508,1,67
61,507,4,67
62,518,4,67
63,519,1,67
64,518,5,67
65,513,4,67
66,509,8,67
67,501,7,67
68,494,8,67
69,489,5,67
70,485,4,67
71,486,3,67
72,485,5,67
73,489,6,67
74,483,7,67
75,476,5,67
76,471,4,67
77,467,7,67
78,460,3,67
79,457,3,67
80,454,6,67
81,448,9,67
82,439,11,67
83,428,11,67
84,422,8,67
85,417,4,67
86,425,10,67
87,422,6,67
88,420,7,67
89,435,8,67
90,435,8,67
91,434,2,67
92,436,5,67
93,457,3,67
94,471,4,67
95,470,2,67
96,468,0,67
97,468,1,67
98,467,2,67
99,465,4,67
100,461,6,67
101,460,6,67
102,461,4,67
103,457,1,67
104,456,1,67
105,469,2,67
106,471,2,67
107,471,3,67
108,468,0,67
109,468,3,67
110,467,3,67
111,464,4,67
112,476,11,67
113,487,8,67
114,481,7,67
115,477,4,67
116,476,6,67
117,472,4,67
118,468,0,67
119,468,2,67
120,466,1,67
0,457,7,68
1,457,6,68
2,456,5,68
3,473,6,68
4,471,4,68
5,472,6,68
6,468,5,68
7,468,5,68
8,467,3,68
9,486,1,68
10,485,3,68
11,482,2,68
12,482,2,68
13,482,5,68
14,485,2,68
15,483,4,68
16,479,3,68
17,476,2,68
18,474,1,68
19,477,2,68
20,475,1,68
21,474,6,68
22,468,6,68
23,465,4,68
24,466,4,68
25,464,3,68
26,461,7,68
27,467,3,68
28,467,2,68
29,469,0,68
30,470,1,68
31,469,4,68
32,465,3,68
33,482,1,68
34,485,6,68
35,479,4,68
36,475,8,68
37,467,6,68
38,461,7,68
39,474,4,68
40,474,4,68
41,475,6,68
42,475,4,68
43,490,1,68
44,491,5,68
45,489,3,68
46,488,2,68
47,487,1,68
48,486,2,68
49,484,4,68
50,480,5,68
51,475,3,68
52,475,4,68
53,475,4,68
54,475,3,68
55,483,4,68
56,482,2,68
57,498,1,68
58,514,2,68
59,512,3,68
60,509,0,68
61,509,7,68
62,502,7,68
63,510,2,68
64,510,1,68
65,509,2,68
66,507,2,68
67,505,1,68
68,504,5,68
69,499,3,68
70,510,2,68
71,510,2,68
72,509,1,68
73,508,2,68
74,506,7,68
75,499,2,68
76,497,4,68
77,508,3,68
78,509,4,68
79,506,4,68
80,505,3,68
81,504,2,68
82,504,4,68
83,503,1,68
84,509,0,68
85,509,2,68
86,507,2,68
87,505,1,68
88,504,1,68
89,503,3,68
90,500,4,68
91,496,5,68
92,491,5,68
93,488,5,68
94,483,6,68
95,477,6,68
96,471,7,68
97,471,5,68
98,484,5,68
99,481,5,68
100,482,6,68
101,481,4,68
102,483,5,68
103,483,6,68
104,483,4,68
105,479,6,68
106,475,1,68
107,477,1,68
108,477,2,68
109,477,3,68
110,474,3,68
111,471,5,68
112,466,1,68
113,466,4,68
114,468,5,68
115,467,3,68
116,468,4,68
117,464,5,68
118,479,4,68
119,481,4,68
120,477,5,68
0,448,4,69
1,445,4,69
2,441,2,69
3,439,7,69
4,432,9,69
5,423,4,69
6,419,8,69
7,413,9,69
8,405,9,69
9,402,3,69
10,419,5,69
11,420,5,69
12,431,1,69
13,431,2,69
14,434,3,69
15,448,1,69
16,452,1,69
17,453,3,69
18,450,2,69
19,448,3,69
20,445,1,69
21,450,1,69
22,449,6,69
23,443,9,69
24,435,9,69
25,434,11,69
26,431,3,69
27,434,4,69
28,438,2,69
29,438,1,69
30,437,3,69
31,439,4,69
32,438,3,69
33,442,3,69
34,439,1,69
35,445,2,69
36,443,3,69
37,440,6,69
38,438,0,69
39,439,3,69
40,436,6,69
41,430,3,69
42,427,2,69
43,425,2,69
44,432,3,69
45,432,4,69
46,431,2,69
47,432,3,69
48,429,3,69
49,456,4,69
50,456,3,69
51,455,7,69
52,457,4,69
53,458,2,69
54,456,3,69
55,453,4,69
56,449,4,69
57,445,5,69
58,440,5,69
59,441,4,69
60,441,8,69
61,444,9,69
62,448,2,69
63,467,3,69
64,497,4,69
65,496,3,69
66,495,2,69
67,495,1,69
68,496,1,69
69,496,1,69
70,497,0,69
71,497,3,69
72,494,1,69
73,493,2,69
74,491,2,69
75,489,5,69
76,484,2,69
77,486,2,69
78,486,1,69
79,485,7,69
80,478,5,69
81,473,7,69
82,469,4,69
83,475,2,69
84,475,1,69
85,476,2,69
86,477,4,69
87,476,1,69
88,478,0,69
89,478,4,69
90,475,0,69
91,475,0,69
92,475,2,69
93,473,0,69
94,473,0,69
95,473,2,69
96,471,1,69
97,470,2,69
98,468,3,69
99,465,4,69
100,461,8,69
101,456,1,69
102,455,2,69
103,453,0,69
104,453,4,69
105,449,2,69
106,447,1,69
107,448,5,69
108,445,3,69
109,445,1,69
110,445,1,69
111,462,2,69
112,462,1,69
113,462,2,69
114,461,2,69
115,462,2,69
116,460,0,69
117,460,3,69
118,457,3,69
119,454,6,69
120,454,6,69
0,437,4,70
1,448,7,70
2,444,3,70
3,441,0,70
4,442,7,70
5,442,6,70
6,439,7,70
7,437,4,70
8,433,1,70
9,433,3,70
10,432,4,70
11,434,2,70
12,434,1,70
13,451,2,70
14,450,1,70
15,449,4,70
16,457,3,70
17,456,4,70
18,454,1,70
19,453,3,70
20,460,5,70
21,459,0,70
22,459,2,70
23,459,1,70
24,458,1,70
25,457,2,70
26,455,5,70
27,450,6,70
28,455,3,70
29,454,3,70
30,452,0,70
31,467,6,70
32,461,5,70
33,472,0,70
34,475,0,70
35,475,4,70
36,480,3,70
37,477,6,70
38,475,1,70
39,476,3,70
40,477,0,70
41,478,1,70
42,477,3,70
43,474,3,70
44,484,1,70
45,487,5,70
46,484,1,70
47,485,2,70
48,484,1,70
49,483,3,70
50,480,8,70
51,472,4,70
52,468,4,70
53,464,2,70
54,462,0,70
55,462,0,70
56,462,2,70
57,460,2,70
58,458,3,70
59,483,0,70
60,483,3,70
61,482,7,70
62,475,1,70
63,475,3,70
64,483,4,70
65,483,5,70
66,482,2,70
67,481,4,70
68,477,4,70
69,474,2,70
70,472,1,70
71,474,2,70
72,472,4,70
73,468,4,70
74,464,4,70
75,460,5,70
76,475,7,70
77,473,4,70
78,471,2,70
79,469,10,70
80,459,8,70
81,451,11,70
82,440,9,70
83,431,9,70
84,439,9,70
85,438,11,70
86,433,8,70
87,445,8,70
88,439,8,70
89,431,4,70
90,433,5,70
91,428,4,70
92,426,5,70
93,439,11,70
94,433,4,70
95,429,2,70
96,427,8,70
97,423,3,70
98,425,4,70
99,421,5,70
100,432,4,70
101,428,4,70
102,424,8,70
103,425,7,70
104,425,6,70
105,444,5,70
106,441,4,70
107,439,5,70
108,436,1,70
109,438,2,70
110,437,5,70
111,436,3,70
112,444,5,70
113,439,3,70
114,436,3,70
115,433,7,70
116,426,5,70
117,421,7,70
118,414,3,70
119,431,4,70
120,427,3,70
0,477,4,71
1,487,0,71
2,489,1,71
3,488,1,71
4,487,3,71
5,486,2,71
6,484,1,71
7,483,3,71
8,482,1,71
9,482,4,71
10,478,1,71
11,477,3,71
12,475,3,71
13,472,1,71
14,471,3,71
15,468,6,71
16,477,1,71
17,497,0,71
18,497,3,71
19,494,1,71
20,493,2,71
21,491,0,71
22,491,1,71
23,490,4,71
24,486,3,71
25,483,2,71
26,499,2,71
27,497,3,71
28,494,1,71
29,493,6,71
30,487,4,71
31,490,6,71
32,484,6,71
33,478,3,71
34,475,4,71
35,471,2,71
36,469,6,71
37,463,2,71
38,461,5,71
39,461,2,71
40,465,4,71
41,464,5,71
42,462,0,71
43,463,7,71
44,456,5,71
45,451,1,71
46,460,5,71
47,478,4,71
48,474,3,71
49,471,2,71
50,469,4,71
51,465,7,71
52,486,6,71
53,489,5,71
54,492,4,71
55,488,3,71
56,485,4,71
57,481,10,71
58,471,9,71
59,466,6,71
60,485,8,71
61,479,8,71
62,476,6,71
63,481,9,71
64,472,3,71
65,470,6,71
66,465,8,71
67,462,2,71
68,463,1,71
69,463,2,71
70,461,3,71
71,461,8,71
72,453,14,71
73,439,3,71
74,436,9,71
75,427,7,71
76,420,9,71
77,411,14,71
78,407,13,71
79,403,10,71
80,402,12,71
81,397,4,71
82,393,6,71
83,387,3,71
84,384,11,71
85,378,18,71
86,373,2,71
87,392,11,71
88,406,5,71
89,403,9,71
90,394,6,71
91,407,9,71
92,406,4,71
93,402,8,71
94,397,7,71
95,411,3,71
96,412,8,71
97,410,2,71
98,408,4,71
99,404,11,71
100,412,9,71
101,417,7,71
102,417,5,71
103,418,4,71
104,421,2,71
105,422,2,71
106,420,2,71
107,422,10,71
108,412,10,71
109,402,9,71
110,417,4,71
111,419,4,71
112,438,0,71
113,442,5,71
114,442,3,71
115,442,8,71
116,439,2,71
117,445,0,71
118,445,4,71
119,441,5,71
120,436,8,71
0,484,0,72
1,485,1,72
2,486,1,72
3,487,1,72
4,486,2,72
5,484,1,72
6,483,3,72
7,480,8,72
8,472,9,72
9,463,8,72
10,455,7,72
11,448,7,72
12,450,2,72
13,449,3,72
14,448,6,72
15,442,5,72
16,463,0,72
17,465,3,72
18,464,6,72
19,458,3,72
20,455,3,72
21,455,5,72
22,450,4,72
23,446,2,72
24,444,3,72
25,461,4,72
26,459,3,72
27,470,3,72
28,485,4,72
29,481,3,72
30,478,3,72
31,499,3,72
32,496,1,72
33,513,1,72
34,512,8,72
35,504,2,72
36,502,1,72
37,501,6,72
38,495,3,72
39,506,2,72
40,504,8,72
41,496,6,72
42,502,9,72
43,493,5,72
44,488,17,72
45,471,5,72
46,466,10,72
47,456,8,72
48,465,8,72
49,458,9,72
50,449,3,72
51,449,1,72
52,456,5,72
53,452,7,72
54,447,3,72
55,444,2,72
56,442,7,72
57,443,2,72
58,444,1,72
59,446,6,72
60,445,1,72
61,445,6,72
62,442,5,72
63,437,4,72
64,456,5,72
65,451,5,72
66,446,7,72
67,439,9,72
68,437,4,72
69,450,3,72
70,452,4,72
71,451,2,72
72,451,5,72
73,470,7,72
74,468,2,72
75,469,3,72
76,466,8,72
77,458,6,72
78,470,8,72
79,469,4,72
80,470,9,72
81,461,3,72
82,458,3,72
83,455,6,72
84,450,3,72
85,447,1,72
86,446,5,72
87,441,8,72
88,433,9,72
89,442,9,72
90,457,9,72
91,456,3,72
92,453,7,72
93,458,3,72
94,458,6,72
95,457,3,72
96,454,3,72
97,451,2,72
98,461,3,72
99,461,3,72
100,458,4,72
101,459,0,72
102,459,5,72
103,454,6,72
104,465,4,72
105,465,6,72
106,468,4,72
107,466,6,72
108,460,4,72
109,458,7,72
110,476,7,72
111,472,2,72
112,475,1,72
113,477,3,72
114,477,2,72
115,477,2,72
116,492,2,72
117,490,4,72
118,486,6,72
119,480,1,72
120,479,3,72
0,494,6,73
1,496,3,73
2,498,2,73
3,498,2,73
4,497,1,73
5,497,1,73
6,496,3,73
7,493,3,73
8,501,1,73
9,500,3,73
10,497,4,73
11,493,8,73
12,487,1,73
13,500,2,73
14,498,3,73
15,495,7,73
16,488,3,73
17,485,3,73
18,482,4,73
19,483,5,73
